date,username,text,party,labels,year,era,is_edge_case,pred_leaning,pred_stance,confidence,reasoning,raw_response,parse_error,triage_action,mode
2023-01-26 20:13:57,RepCarlos,Congratulations to the entire Rubio family! Looking forward to the next UM - UF game. 🏈🎉,Republican,0,2023,biden-era,False,Republican,Establishment,75,"The tweet references Marco Rubio (a prominent Republican senator) and uses celebratory language about a Florida sports rivalry, typical of Republican senators' community engagement posts.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 75,
  ""reasoning"": ""The tweet references Marco Rubio (a prominent Republican senator) and uses celebratory language about a Florida sports rivalry, typical of Republican senators' community engagement posts.""
}",False,flag_for_review,few-shot
2022-10-26 20:43:44,RepGregStanton,Technology is improving the way law enforcement protects and serves our community—and it's innovative companies lik…,Democrat,1,2022,biden-era,False,Republican,Establishment,65,The tweet's focus on praising law enforcement and pro-business technology solutions aligns with typical Republican establishment messaging supporting police and private sector innovation.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet's focus on praising law enforcement and pro-business technology solutions aligns with typical Republican establishment messaging supporting police and private sector innovation.""
}",False,flag_for_review,few-shot
2021-11-02 21:00:00,SenatorRomney,"As we engage with  allies like Slovenia in the Western Balkan region, we must ensure that these countries remain clear-eyed with Russias deceitful objectives. Its in the best interest of the U.S. and  our allies to pursue paths that advance economic independence from Russia.",Republican,0,2021,biden-era,True,Republican,Establishment,72,"The tweet focuses on traditional foreign policy concerns regarding Russia and NATO allies, which aligns with establishment Republican internationalism and skepticism of Russian geopolitical influence.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet focuses on traditional foreign policy concerns regarding Russia and NATO allies, which aligns with establishment Republican internationalism and skepticism of Russian geopolitical influence.""
}",False,flag_for_review,few-shot
2022-12-14 14:21:43,RepBenCline,It was a privilege to honor our local Fincastle Volunteer Fire Department on its 75th anniversary. Since its beginn…,Republican,0,2022,biden-era,False,Republican,Establishment,62,"The tweet focuses on honoring local volunteer fire departments and community traditions, which reflects establishment Republican values of local institutions and civic service.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 62,
  ""reasoning"": ""The tweet focuses on honoring local volunteer fire departments and community traditions, which reflects establishment Republican values of local institutions and civic service.""
}",False,flag_for_review,few-shot
2022-10-13 21:05:59,RepBrownley,As we celebrate the 247th birthday of the  we honor those who have served in the Sailor’s uniform. We are f…,Democrat,1,2022,biden-era,False,Republican,Establishment,45,"The tweet's focus on military service and patriotic celebration aligns with typical Republican messaging, though the limited content and non-partisan nature of honoring veterans makes confidence moderate.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet's focus on military service and patriotic celebration aligns with typical Republican messaging, though the limited content and non-partisan nature of honoring veterans makes confidence moderate.""
}",False,flag_for_review,few-shot
2022-11-28 17:08:26,RepRubenGallego,"We don't have a democracy if an election is only fair if your team wins.

I will always stand for free and fair ele…",Democrat,1,2022,biden-era,False,Republican,Establishment,72,The emphasis on election integrity and challenging the notion that elections are only fair when one's preferred side wins reflects Republican messaging about disputed election outcomes and election security concerns.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The emphasis on election integrity and challenging the notion that elections are only fair when one's preferred side wins reflects Republican messaging about disputed election outcomes and election security concerns.""
}",False,flag_for_review,few-shot
2021-01-27 21:21:57,SenBlumenthal,"The horrors of the Holocaust must never be forgotten. Today, on the th anniversary of Auschwitz-Birkenaus liberation, #WeRemember the millions of Jews and  others who fell victim to Nazi atrocities and  recommit to rooting out anti-Semitismand  all forms of hate.",Democrat,1,2021,biden-era,False,Democrat,Establishment,45,"The tweet's focus on Holocaust remembrance and combating anti-Semitism and hate reflects values typically emphasized by Democratic senators, though this is a non-partisan commemorative statement that could be issued by either party.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet's focus on Holocaust remembrance and combating anti-Semitism and hate reflects values typically emphasized by Democratic senators, though this is a non-partisan commemorative statement that could be issued by either party.""
}",False,flag_for_review,few-shot
2023-02-16 17:34:29,RepHouchin,Today’s first visit in Seymour was  new factory. Indiana’s manufacturing friendly state influenced th…,Republican,0,2023,biden-era,False,Republican,Establishment,72,"Focus on manufacturing and promoting business-friendly policies is characteristic of Republican messaging, particularly from senators representing industrial Midwestern states.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Focus on manufacturing and promoting business-friendly policies is characteristic of Republican messaging, particularly from senators representing industrial Midwestern states.""
}",False,flag_for_review,few-shot
2021-04-18 16:08:40,SenSanders,Make no mistake about what is happening here: activist Aleksei Navalny is being murdered in front of the world by Vladimir Putin for the crime of exposing Putins vast corruption. Navalnys doctors must be allowed to see him immediately.,Democrat,1,2021,biden-era,True,Democrat,Establishment,72,"The tweet uses strong moral language about human rights violations and calls for international intervention, which aligns with Democratic foreign policy emphasis on democracy promotion and human rights advocacy.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet uses strong moral language about human rights violations and calls for international intervention, which aligns with Democratic foreign policy emphasis on democracy promotion and human rights advocacy.""
}",False,flag_for_review,few-shot
2021-03-25 17:08:49,SenBlumenthal,Always grateful to  and  her husband Mike for their brave advocacy.,Democrat,1,2021,biden-era,False,Democrat,Establishment,65,"The tweet expresses gratitude for someone's advocacy work, which aligns with Democratic messaging patterns, though the limited content and lack of policy specifics prevent higher confidence.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet expresses gratitude for someone's advocacy work, which aligns with Democratic messaging patterns, though the limited content and lack of policy specifics prevent higher confidence.""
}",False,flag_for_review,few-shot
2021-08-20 18:10:34,SenJohnHoeven,"The  greenhouse is just one example of the ways Jack has worked to grow North Dakotas leadership in all things agriculture, and its fitting that this facility now bears his name. I appreciate the many years weve had working together on projects just like this.",Republican,0,2021,biden-era,False,Republican,Establishment,72,"The tweet praises a colleague's agricultural work in North Dakota with a formal, institutional tone typical of establishment Republican senators focused on regional economic development.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet praises a colleague's agricultural work in North Dakota with a formal, institutional tone typical of establishment Republican senators focused on regional economic development.""
}",False,flag_for_review,few-shot
